_CustomerID,OrderDate,Order Quantity,Discount Applied,Unit Price,Unit Cost,Revenue
23,2020-05-10,3,0.1,6365.0,4582.8,3437.0999999999995
40,2020-05-11,3,0.2,1742.0,1463.28,-209.0400000000002
18,2020-05-11,2,0.075,261.3,164.619,154.16700000000003
15,2020-05-11,7,0.2,3966.4,1705.552,10272.976
16,2020-05-11,7,0.1,4020.0,2170.8,10130.399999999998
39,2020-05-11,2,0.05,1118.9,660.151,805.6080000000004
2,2020-05-11,7,0.075,830.8,589.868,1250.3539999999998
35,2020-05-12,2,0.2,174.2,87.1,104.51999999999998
6,2020-05-12,5,0.05,3142.3,2608.109,1885.3800000000024
30,2020-05-12,4,0.1,1125.6,686.616,1305.696
7,2020-05-12,3,0.05,6177.4,5065.468,2409.1859999999997
2,2020-05-12,4,0.05,1199.3,791.538,1391.188
20,2020-05-13,3,0.15,783.9,642.798,70.55099999999982
48,2020-05-13,2,0.1,268.0,198.32,85.75999999999999
27,2020-05-13,6,0.075,2010.0,1386.9,2834.0999999999995
24,2020-05-13,1,0.15,3973.1,3377.135,0.0
16,2020-05-14,5,0.1,1152.4,691.44,1728.6000000000001
38,2020-05-14,3,0.1,1112.2,556.1,1334.6399999999999
37,2020-05-14,3,0.05,6210.9,3353.886,7639.406999999999
23,2020-05-14,8,0.05,911.2,747.184,947.648000000001
5,2020-05-14,6,0.05,180.9,146.529,151.95600000000013
32,2020-05-14,4,0.05,3999.9,2119.947,6719.832
39,2020-05-14,3,0.05,1896.1,777.401,3071.682
24,2020-05-14,8,0.05,3886.0,2059.58,13056.96
35,2020-05-14,5,0.2,5326.5,3036.105,6125.4749999999985
47,2020-05-14,8,0.15,234.5,126.63,581.56
38,2020-05-14,3,0.075,2445.5,978.2,3851.6625000000004
10,2020-05-14,1,0.05,234.5,154.77,68.005
44,2020-05-15,5,0.05,2211.0,1216.05,4421.999999999999
40,2020-05-15,4,0.075,5587.8,3017.412,8605.212000000001
15,2020-05-15,3,0.3,2633.1,1606.191,710.9370000000001
27,2020-05-15,1,0.075,3953.0,3360.05,296.4749999999999
14,2020-05-15,1,0.075,1072.0,825.44,166.15999999999997
29,2020-05-15,6,0.15,2345.0,1899.45,562.7999999999997
18,2020-05-15,3,0.15,2546.0,2062.26,305.5199999999991
19,2020-05-15,8,0.1,2485.7,1292.564,7556.527999999997
46,2020-05-15,8,0.3,2244.5,1391.59,1436.4800000000014
24,2020-05-15,1,0.05,2391.9,1530.816,741.4890000000003
20,2020-05-16,7,0.05,1038.5,571.175,2907.8000000000006
9,2020-05-16,6,0.1,1916.2,1092.234,3794.076
46,2020-05-16,2,0.075,2733.6,1503.48,2050.2
23,2020-05-16,1,0.075,1098.8,868.052,148.33799999999997
33,2020-05-16,1,0.15,1815.7,726.28,817.065
4,2020-05-16,7,0.1,1092.1,709.865,1911.174999999999
24,2020-05-16,4,0.2,1132.3,611.442,1177.5919999999996
17,2020-05-16,7,0.05,2639.8,1689.472,5728.366000000003
36,2020-05-16,8,0.075,3999.9,2199.945,11999.7
6,2020-05-16,3,0.3,3745.3,2808.975,-561.7949999999996
48,2020-05-16,7,0.1,5279.6,3167.76,11087.16
10,2020-05-16,5,0.15,1005.0,462.3,1959.75
17,2020-05-17,4,0.05,3879.3,3142.233,2172.4079999999994
40,2020-05-17,6,0.1,3557.7,1707.696,8965.403999999999
25,2020-05-17,7,0.05,5681.6,4829.36,3977.1200000000053
4,2020-05-17,4,0.05,3865.9,2087.586,6340.076000000001
29,2020-05-17,7,0.05,2666.6,1093.306,10079.748
41,2020-05-17,3,0.2,5902.7,2420.107,6906.159
29,2020-05-17,3,0.1,3865.9,1700.996,5334.941999999999
38,2020-05-17,2,0.075,2237.8,1253.168,1633.5940000000005
3,2020-05-17,8,0.05,1098.8,560.388,3867.775999999999
3,2020-05-17,3,0.15,1688.4,1215.648,658.4760000000006
2,2020-05-17,1,0.075,3390.2,1966.316,1169.619
50,2020-05-18,2,0.075,2345.0,1735.3,867.6500000000001
30,2020-05-18,8,0.05,757.1,401.263,2543.856
46,2020-05-18,2,0.075,1078.7,442.267,1111.0610000000001
17,2020-05-18,4,0.05,2512.5,1231.125,4623.0
44,2020-05-18,8,0.3,1051.9,546.988,1514.7360000000008
50,2020-05-18,3,0.15,2458.9,1254.039,2508.0780000000004
38,2020-05-18,2,0.05,1025.1,840.582,266.52599999999984
42,2020-05-18,8,0.15,3798.9,2583.252,5166.504000000001
24,2020-05-18,7,0.1,2371.8,1043.592,7637.196000000002
8,2020-05-18,7,0.1,1078.7,852.173,830.5990000000003
37,2020-05-18,5,0.05,951.4,428.13,2378.4999999999995
35,2020-05-18,1,0.075,1246.2,573.252,579.4830000000002
34,2020-05-19,2,0.1,1835.8,972.974,1358.492
19,2020-05-19,6,0.075,5695.0,2847.5,14522.25
40,2020-05-19,1,0.2,904.5,524.61,198.99
36,2020-05-19,2,0.05,3966.4,2300.512,2935.1359999999995
22,2020-05-20,5,0.05,1092.1,688.023,1747.3599999999992
47,2020-05-20,2,0.075,1112.2,811.906,433.75800000000027
43,2020-05-20,2,0.075,3966.4,2895.472,1546.8959999999997
27,2020-05-20,3,0.4,1058.6,529.3,317.5799999999997
4,2020-05-20,3,0.2,3979.8,3303.234,-358.18199999999933
46,2020-05-20,6,0.3,241.2,103.716,390.7439999999999
24,2020-05-21,1,0.4,6458.8,5489.98,-1614.6999999999998
9,2020-05-21,8,0.15,3825.7,2869.275,3060.5599999999977
47,2020-05-21,8,0.15,3946.3,2525.632,6629.784
17,2020-05-21,8,0.15,837.5,628.125,670.0
26,2020-05-21,7,0.075,938.0,684.74,1280.37
30,2020-05-21,6,0.05,3624.7,1812.35,9786.689999999999
16,2020-05-21,8,0.075,3999.9,2319.942,11039.724000000002
18,2020-05-21,3,0.15,254.6,188.404,84.018
7,2020-05-22,4,0.075,1299.8,675.896,2105.6760000000004
42,2020-05-22,7,0.05,261.3,151.554,676.767
29,2020-05-22,2,0.075,2452.2,1642.974,1250.6219999999998
1,2020-05-22,7,0.05,1165.8,571.242,3753.876
8,2020-05-22,3,0.05,1748.7,734.454,2780.4330000000004
2,2020-05-22,7,0.1,227.8,182.24,159.46
25,2020-05-22,1,0.075,2532.6,2152.71,189.9449999999997
47,2020-05-22,7,0.15,227.8,175.406,127.56799999999993
24,2020-05-22,8,0.05,2867.6,1319.096,11240.991999999998
49,2020-05-22,8,0.075,5983.1,2871.888,21299.836000000003
1,2020-05-22,7,0.075,268.0,171.52,534.66
23,2020-05-23,2,0.05,1078.7,442.267,1164.996
47,2020-05-23,5,0.075,1735.3,815.591,3947.8074999999994
42,2020-05-23,7,0.05,3939.6,2206.176,10755.108
2,2020-05-23,7,0.075,5400.2,3780.14,8505.314999999997
47,2020-05-23,1,0.075,837.5,661.625,113.0625
12,2020-05-23,4,0.05,187.6,93.8,337.68
2,2020-05-23,8,0.05,1105.5,807.015,1945.6799999999994
28,2020-05-23,7,0.075,2458.9,1032.738,8692.2115
18,2020-05-23,2,0.4,3999.9,2679.933,-559.9859999999999
12,2020-05-24,5,0.05,6009.9,3726.138,9916.335
24,2020-05-24,7,0.15,1815.7,1398.089,1016.7920000000006
8,2020-05-24,3,0.4,1996.6,1277.824,-239.5920000000001
7,2020-05-24,1,0.15,911.2,400.928,373.592
26,2020-05-24,5,0.075,1701.8,1021.08,2765.4249999999997
1,2020-05-24,1,0.2,187.6,142.576,7.503999999999991
26,2020-05-24,5,0.1,5453.8,2890.514,10089.529999999999
10,2020-05-24,2,0.05,1051.9,452.317,1093.976
5,2020-05-24,4,0.3,174.2,69.68,209.03999999999996
11,2020-05-24,3,0.05,1681.7,1294.909,908.1179999999997
21,2020-05-25,2,0.05,1058.6,582.23,846.8799999999999
17,2020-05-25,4,0.075,3845.8,2961.266,2384.3960000000006
23,2020-05-25,7,0.075,3343.3,1972.547,7840.0385000000015
8,2020-05-25,1,0.15,1695.1,1373.031,67.80400000000009
40,2020-05-25,1,0.15,1152.4,576.2,403.34000000000003
37,2020-05-25,6,0.075,3457.2,2938.62,1555.7399999999998
40,2020-05-25,3,0.075,1058.6,762.192,651.0389999999998
39,2020-05-26,1,0.05,1105.5,895.455,154.76999999999987
11,2020-05-26,1,0.15,1011.7,839.711,20.234000000000037
42,2020-05-26,8,0.2,5266.2,4160.298,421.2960000000021
29,2020-05-26,3,0.05,1065.3,490.038,1565.991
14,2020-05-26,1,0.1,3329.9,2497.425,499.4849999999997
22,2020-05-26,5,0.1,1835.8,917.9,3671.6000000000004
23,2020-05-26,4,0.1,3430.4,2401.28,2744.3199999999997
15,2020-05-27,4,0.2,1078.7,474.628,1553.3280000000002
38,2020-05-27,2,0.05,3544.3,1524.049,3686.072
16,2020-05-27,8,0.05,944.7,765.207,1058.0640000000003
50,2020-05-27,1,0.05,2398.6,1127.342,1151.328
21,2020-05-27,2,0.075,3912.8,1995.528,3247.6240000000003
17,2020-05-27,7,0.075,2391.9,1793.925,2930.0775000000012
49,2020-05-27,1,0.075,891.1,605.948,218.31950000000006
8,2020-05-27,1,0.2,2432.1,1775.433,170.24699999999984
39,2020-05-27,2,0.075,1125.6,810.432,461.49599999999964
8,2020-05-27,7,0.2,1159.1,602.732,2271.8360000000002
11,2020-05-27,7,0.075,5406.9,4217.382,5488.003500000001
32,2020-05-28,3,0.2,2278.0,1161.78,1981.8600000000004
47,2020-05-28,4,0.1,2425.4,1770.542,1649.2720000000008
48,2020-05-28,4,0.05,864.3,561.795,1037.1599999999999
4,2020-05-28,6,0.1,3912.8,1604.248,11503.632
18,2020-05-28,7,0.075,1011.7,728.424,1451.7895
5,2020-05-28,7,0.075,1983.2,1269.248,3956.484
40,2020-05-28,7,0.075,3879.3,3103.44,3394.3874999999994
41,2020-05-28,1,0.05,6385.1,2745.593,3320.2520000000004
32,2020-05-28,8,0.4,2646.5,1905.48,-2540.6400000000012
2,2020-05-29,7,0.075,2338.3,1286.065,6138.037500000001
46,2020-05-29,8,0.1,2391.9,1411.221,5931.912
49,2020-05-29,2,0.1,2278.0,956.76,2186.8799999999997
44,2020-05-29,5,0.05,1065.3,628.527,1917.5399999999995
18,2020-05-29,8,0.1,3912.8,2738.96,6260.48
50,2020-05-29,6,0.075,2010.0,1065.3,4763.700000000001
41,2020-05-29,1,0.05,3832.4,1647.932,1992.8480000000002
18,2020-05-29,4,0.05,998.3,718.776,918.4360000000001
4,2020-05-29,6,0.15,1246.2,510.942,3289.968
30,2020-05-29,4,0.1,1675.0,1323.25,737.0
49,2020-05-30,6,0.1,1728.6,1175.448,2281.751999999998
15,2020-05-30,6,0.075,1728.6,1071.732,3163.3379999999997
17,2020-05-30,8,0.05,1882.7,1299.063,3916.0159999999996
44,2020-05-30,6,0.075,984.9,512.148,2393.307
14,2020-05-30,6,0.05,1326.6,1061.28,1193.94
11,2020-05-30,5,0.075,3999.9,2439.939,6299.8425000000025
21,2020-05-30,6,0.15,1802.3,1189.518,2054.6219999999994
26,2020-05-30,7,0.05,1172.5,527.625,4103.75
49,2020-05-30,8,0.075,3973.1,2622.246,8422.971999999998
23,2020-05-30,4,0.15,1112.2,900.882,177.95200000000023
1,2020-05-30,6,0.15,3946.3,1657.446,10181.454000000002
50,2020-05-31,2,0.05,1058.6,709.262,592.816
2,2020-05-31,7,0.1,261.3,193.362,292.6560000000002
5,2020-05-31,4,0.075,1051.9,820.482,610.1020000000003
39,2020-05-31,8,0.05,850.9,340.36,3743.96
45,2020-05-31,2,0.15,2405.3,1635.604,817.8020000000001
46,2020-05-31,8,0.075,2425.4,1115.684,9022.488
47,2020-05-31,4,0.075,1105.5,674.355,1392.9299999999998
3,2020-05-31,6,0.2,857.6,728.96,-257.28
39,2020-05-31,7,0.05,3705.1,2260.111,8818.137999999999
15,2020-05-31,4,0.075,1025.1,656.064,1168.614
46,2020-05-31,1,0.2,971.5,709.195,68.005
46,2020-05-31,5,0.05,1031.8,474.628,2527.91
1,2020-05-31,6,0.075,1018.4,621.224,1924.7759999999996
18,2020-05-31,2,0.1,2659.9,1649.138,1489.5439999999999
32,2020-05-31,2,0.075,3356.7,1779.051,2651.7929999999997
20,2020-06-01,7,0.2,241.2,159.192,236.3759999999998
3,2020-06-01,4,0.05,3805.6,1598.352,8067.8719999999985
4,2020-06-01,1,0.1,2525.9,1288.209,985.1009999999999
8,2020-06-01,2,0.3,1118.9,749.663,67.13400000000001
1,2020-06-01,3,0.075,1715.2,1457.92,385.9199999999996
43,2020-06-01,3,0.1,3845.8,1538.32,5768.700000000001
47,2020-06-01,7,0.075,1755.4,754.822,6082.461000000001
8,2020-06-01,6,0.05,1788.9,983.895,4293.360000000001
30,2020-06-01,8,0.075,3959.7,2336.223,10611.996
29,2020-06-01,2,0.05,1688.4,1435.14,337.67999999999984
37,2020-06-01,1,0.075,984.9,630.336,280.6965
12,2020-06-01,4,0.075,3953.0,1620.73,8143.18
11,2020-06-01,1,0.2,5286.3,3013.191,1215.8490000000002
26,2020-06-01,2,0.1,884.4,459.888,672.1440000000001
41,2020-06-02,1,0.2,1038.5,571.175,259.625
22,2020-06-02,6,0.075,5138.9,4162.509,3545.8410000000003
24,2020-06-02,1,0.1,804.0,385.92,337.68
20,2020-06-02,4,0.1,167.5,130.65,80.39999999999998
21,2020-06-02,2,0.1,2311.5,1109.52,1941.6599999999999
7,2020-06-02,4,0.05,3845.8,1769.068,7537.768000000001
4,2020-06-03,3,0.075,1943.0,1165.8,1894.4250000000004
37,2020-06-03,4,0.075,1125.6,709.128,1328.2079999999992
15,2020-06-03,7,0.2,3912.8,1643.376,10408.048000000003
6,2020-06-03,3,0.3,3859.2,1698.048,3010.1759999999986
26,2020-06-03,8,0.075,3993.2,1597.28,16771.440000000002
28,2020-06-03,1,0.2,3705.1,2482.417,481.663
33,2020-06-03,5,0.05,1085.4,738.072,1465.2900000000004
42,2020-06-03,5,0.05,1949.7,896.862,4776.765000000001
7,2020-06-03,4,0.15,3953.0,3360.05,0.0
19,2020-06-04,3,0.05,1072.0,728.96,868.3199999999998
13,2020-06-04,6,0.075,2492.4,2043.768,1570.2120000000014
7,2020-06-04,7,0.05,2934.6,1643.376,8011.458
21,2020-06-04,8,0.2,207.7,89.311,614.7919999999999
21,2020-06-04,7,0.15,5902.7,3069.404,13635.237000000001
39,2020-06-04,8,0.1,214.4,124.352,548.864
44,2020-06-04,2,0.05,958.1,747.318,325.75400000000013
21,2020-06-04,4,0.075,2546.0,1196.62,4633.720000000001
49,2020-06-04,7,0.075,2780.5,2057.57,3600.7474999999995
29,2020-06-04,2,0.1,2010.0,824.1,1969.8
9,2020-06-05,6,0.15,1822.4,1530.816,109.3439999999996
31,2020-06-05,2,0.2,2010.0,884.4,1447.2
13,2020-06-05,2,0.2,3973.1,2066.012,2224.9359999999997
22,2020-06-05,1,0.075,1319.9,989.925,230.98250000000007
36,2020-06-05,6,0.075,2378.5,1070.325,6778.725
43,2020-06-05,6,0.075,737.0,574.86,641.19
11,2020-06-05,1,0.075,2586.2,1965.512,426.72299999999973
41,2020-06-05,7,0.1,3999.9,2159.946,10079.748
12,2020-06-05,1,0.05,3939.6,2481.948,1260.672
35,2020-06-05,8,0.15,3725.2,2756.648,3278.1759999999995
39,2020-06-05,3,0.05,2525.9,1010.36,4167.735
7,2020-06-06,2,0.2,1809.0,741.69,1411.02
22,2020-06-06,1,0.15,1963.1,1138.598,530.037
42,2020-06-06,7,0.2,2800.6,1316.282,6469.386
18,2020-06-06,4,0.05,4013.3,2929.709,3531.7040000000015
27,2020-06-06,8,0.1,247.9,114.034,872.6080000000001
1,2020-06-06,8,0.075,2713.5,1600.965,7272.180000000002
49,2020-06-06,3,0.15,3162.4,1612.824,3225.6479999999997
26,2020-06-07,2,0.15,1078.7,571.711,690.3679999999999
34,2020-06-07,2,0.05,2391.9,1172.031,2200.5480000000007
3,2020-06-07,3,0.4,207.7,103.85,62.30999999999999
37,2020-06-07,6,0.3,1125.6,472.752,1891.0079999999998
44,2020-06-07,1,0.075,1929.6,1080.576,704.3039999999999
46,2020-06-07,1,0.05,2934.6,2230.296,557.5740000000001
27,2020-06-07,8,0.05,268.0,160.8,750.3999999999999
49,2020-06-07,1,0.15,3979.8,3144.042,238.788
22,2020-06-07,6,0.1,2881.0,2362.42,1382.88
35,2020-06-07,8,0.1,254.6,150.214,631.4079999999999
9,2020-06-08,4,0.075,3926.2,2826.864,3219.4839999999986
16,2020-06-08,4,0.1,2626.4,1891.008,1891.0080000000007
43,2020-06-08,1,0.3,1869.3,1271.124,37.38599999999997
10,2020-06-08,5,0.05,2519.2,1990.168,2015.3599999999994
27,2020-06-08,1,0.1,1072.0,503.84,460.96
46,2020-06-08,4,0.05,1185.9,640.386,1944.8760000000002
18,2020-06-09,3,0.15,1125.6,529.032,1283.1839999999997
10,2020-06-09,6,0.15,3979.8,2427.678,5730.912
17,2020-06-09,2,0.1,804.0,329.64,787.9200000000001
20,2020-06-09,8,0.1,958.1,411.983,3602.4559999999997
26,2020-06-09,6,0.4,2680.0,1259.6,2090.4000000000005
11,2020-06-10,6,0.075,1976.5,1600.965,1363.7850000000008
2,2020-06-10,2,0.15,1038.5,654.255,456.94000000000005
11,2020-06-10,2,0.075,2559.4,1484.452,1765.9860000000003
27,2020-06-10,3,0.075,1118.9,525.883,1527.2985
48,2020-06-10,6,0.1,2539.3,1244.257,6246.678000000002
33,2020-06-10,3,0.05,1125.6,934.248,405.21599999999967
7,2020-06-10,7,0.075,1996.6,1098.13,5241.074999999999
36,2020-06-10,3,0.15,1956.4,1545.556,352.15200000000004
44,2020-06-11,7,0.1,3323.2,2592.096,2791.4879999999976
42,2020-06-11,6,0.15,1005.0,482.4,2231.1000000000004
50,2020-06-11,6,0.075,5386.8,3070.476,11473.883999999998
5,2020-06-11,7,0.15,5480.6,3672.002,6905.556000000002
6,2020-06-11,5,0.3,5185.8,2644.758,4926.510000000003
12,2020-06-11,2,0.075,1005.0,532.65,793.95
36,2020-06-11,5,0.05,1715.2,1080.576,2744.32
23,2020-06-11,1,0.1,783.9,399.789,305.721
32,2020-06-11,8,0.05,214.4,132.928,566.0160000000001
1,2020-06-11,7,0.2,1058.6,561.058,2000.7539999999992
29,2020-06-11,8,0.15,1695.1,1101.815,2712.16
27,2020-06-12,6,0.2,2385.2,1025.636,5295.143999999999
31,2020-06-12,1,0.15,1279.7,652.647,435.09800000000007
36,2020-06-12,6,0.05,3028.4,1877.608,5996.232
38,2020-06-12,5,0.075,1125.6,855.456,928.6199999999991
20,2020-06-12,2,0.4,904.5,407.025,271.35000000000014
4,2020-06-12,4,0.15,2425.4,970.16,4365.720000000001
18,2020-06-13,2,0.1,5601.2,4032.864,2016.4319999999998
1,2020-06-13,4,0.15,1768.8,1308.912,778.2719999999999
13,2020-06-13,3,0.1,1038.5,726.95,623.0999999999998
39,2020-06-13,1,0.05,904.5,587.925,271.35
37,2020-06-13,7,0.05,3102.1,1271.861,11725.937999999998
42,2020-06-13,7,0.075,2398.6,1223.286,6967.932999999999
17,2020-06-13,1,0.1,2659.9,2207.717,186.19299999999976
17,2020-06-14,3,0.05,1266.3,810.432,1177.6589999999997
49,2020-06-14,3,0.05,3879.3,2715.51,2909.4749999999995
27,2020-06-14,4,0.1,1742.0,1323.92,975.5199999999995
4,2020-06-14,3,0.1,3242.8,1751.112,3502.2239999999997
34,2020-06-14,7,0.05,1051.9,715.292,1988.0910000000003
22,2020-06-14,8,0.075,1139.0,455.6,4783.8
48,2020-06-15,6,0.05,5159.0,2321.55,15477.0
34,2020-06-15,1,0.075,3691.7,2104.269,1310.5535
31,2020-06-15,7,0.075,797.3,518.245,1534.8024999999996
36,2020-06-15,8,0.075,1969.8,965.202,6854.904
4,2020-06-15,6,0.05,201.0,82.41,651.24
34,2020-06-15,6,0.15,5453.8,3544.97,6544.560000000004
39,2020-06-15,6,0.075,5038.4,3375.728,7708.751999999997
1,2020-06-15,3,0.3,2324.9,1534.434,278.9880000000003
6,2020-06-15,4,0.05,3417.0,2084.37,4647.120000000001
50,2020-06-16,4,0.05,1333.3,1026.641,959.9759999999997
36,2020-06-16,7,0.075,5219.3,3027.194,12604.6095
35,2020-06-16,1,0.3,1078.7,776.664,-21.573999999999955
39,2020-06-16,2,0.1,1849.2,1442.376,443.808
6,2020-06-16,3,0.075,1333.3,986.642,739.9814999999999
17,2020-06-16,2,0.05,2010.0,1467.3,884.4000000000001
8,2020-06-17,7,0.05,857.6,514.56,2101.120000000001
37,2020-06-17,1,0.075,3973.1,2622.246,1052.8714999999997
26,2020-06-17,4,0.2,1118.9,861.553,134.26800000000048
25,2020-06-17,3,0.05,2532.6,2000.754,1215.6479999999997
41,2020-06-17,5,0.075,3544.3,2020.251,6291.1325
24,2020-06-17,2,0.075,2586.2,1086.204,2612.0619999999994
19,2020-06-17,7,0.05,3839.1,2956.107,4837.266
48,2020-06-17,2,0.075,1058.6,868.052,222.3059999999998
28,2020-06-17,4,0.4,167.5,98.825,6.699999999999989
11,2020-06-17,8,0.4,924.6,591.744,-295.8720000000003
29,2020-06-18,5,0.2,4013.3,2809.31,2006.650000000002
22,2020-06-18,3,0.15,864.3,579.081,466.72199999999987
11,2020-06-18,7,0.15,2371.8,1778.85,1660.260000000002
12,2020-06-18,6,0.075,214.4,143.648,328.032
41,2020-06-18,7,0.1,1058.6,666.918,2000.7539999999992
4,2020-06-18,5,0.1,1065.3,511.344,2237.13
22,2020-06-18,1,0.15,1105.5,906.51,33.164999999999964
18,2020-06-18,4,0.2,2646.5,1879.015,952.7399999999989
8,2020-06-18,1,0.075,2264.6,1789.034,305.721
2,2020-06-19,6,0.05,1232.8,862.96,1849.199999999999
40,2020-06-19,1,0.05,3819.0,1909.5,1718.5500000000002
39,2020-06-19,2,0.2,1011.7,819.477,-20.233999999999924
34,2020-06-19,3,0.075,2566.1,1206.067,3502.7264999999998
22,2020-06-19,5,0.075,2934.6,1437.954,6382.755000000001
3,2020-06-19,3,0.075,1159.1,672.278,1199.6685
50,2020-06-19,4,0.075,1112.2,500.49,2113.1800000000003
21,2020-06-20,4,0.075,1829.1,1207.206,1938.8460000000005
21,2020-06-20,2,0.4,1896.1,1573.763,-872.2060000000001
39,2020-06-20,7,0.05,2974.8,1784.88,7288.260000000002
5,2020-06-20,7,0.075,5654.8,3110.14,14843.850000000004
30,2020-06-20,3,0.05,944.7,802.995,283.4100000000001
31,2020-06-20,4,0.075,1782.2,1372.294,1104.964
7,2020-06-20,8,0.05,3048.5,2438.8,3658.199999999997
16,2020-06-20,3,0.3,924.6,453.054,582.4980000000002
5,2020-06-21,8,0.2,864.3,432.15,2074.3199999999997
37,2020-06-21,7,0.05,2472.3,1928.394,2942.037000000003
4,2020-06-21,6,0.075,2666.6,2239.944,1359.9660000000003
41,2020-06-21,2,0.05,1078.7,862.96,323.6100000000001
6,2020-06-21,5,0.15,254.6,175.674,203.67999999999995
27,2020-06-21,1,0.075,241.2,149.544,73.56599999999997
24,2020-06-21,2,0.075,1025.1,635.562,625.3109999999999
29,2020-06-21,3,0.4,2331.6,1025.904,1119.1680000000001
7,2020-06-21,1,0.4,2680.0,2117.2,-509.1999999999998
40,2020-06-21,1,0.1,6190.8,3900.204,1671.516
45,2020-06-22,2,0.05,1159.1,776.597,649.096
40,2020-06-22,6,0.075,2572.8,1569.408,4862.5920000000015
8,2020-06-22,5,0.05,6076.9,4618.444,5773.054999999995
46,2020-06-22,7,0.1,6338.2,4817.032,6211.436
17,2020-06-22,5,0.075,5755.3,4776.899,2733.767499999999
19,2020-06-22,5,0.05,1105.5,519.585,2653.1999999999994
4,2020-06-22,4,0.1,837.5,644.875,435.5
21,2020-06-23,7,0.075,3611.3,2383.458,6698.961500000001
13,2020-06-23,5,0.1,3959.7,1663.074,9503.279999999997
32,2020-06-23,7,0.2,1889.4,1265.898,1719.3540000000005
26,2020-06-23,4,0.3,2003.3,1242.046,641.0559999999996
43,2020-06-23,2,0.1,1058.6,889.224,127.0319999999997
1,2020-06-23,3,0.05,1118.9,447.56,1846.1850000000006
17,2020-06-23,1,0.05,1829.1,1225.497,512.1479999999999
31,2020-06-23,1,0.1,1118.9,492.316,514.6940000000002
1,2020-06-23,6,0.05,1768.8,1149.72,3183.8399999999992
19,2020-06-24,6,0.05,3999.9,2159.946,9839.754
3,2020-06-24,5,0.075,3953.0,2885.69,3854.175
20,2020-06-24,4,0.05,261.3,198.588,198.58800000000008
12,2020-06-24,8,0.1,3845.8,2269.022,9537.584000000003
18,2020-06-24,6,0.15,2237.8,939.876,5773.524000000001
27,2020-06-25,4,0.15,1051.9,820.482,294.5320000000006
4,2020-06-25,7,0.1,1159.1,915.689,892.506999999999
4,2020-06-25,3,0.15,2907.8,1570.212,2704.2540000000004
14,2020-06-25,6,0.1,964.8,482.4,2315.5199999999995
28,2020-06-25,3,0.05,6217.6,4974.08,2797.920000000001
45,2020-06-25,1,0.4,1259.6,617.204,138.55600000000004
13,2020-06-25,6,0.075,2834.1,1303.686,7907.139000000001
7,2020-06-25,6,0.15,2572.8,1595.136,3550.464000000001
47,2020-06-26,4,0.4,1092.1,458.682,786.3119999999999
48,2020-06-26,8,0.075,268.0,112.56,1082.72
36,2020-06-26,1,0.15,2278.0,1571.82,364.48
11,2020-06-26,8,0.05,904.5,750.735,868.3199999999997
40,2020-06-26,1,0.05,3892.7,1634.934,2063.1309999999994
25,2020-06-26,2,0.05,2519.2,1158.832,2468.8159999999993
1,2020-06-26,8,0.05,1721.9,947.045,5510.080000000001
38,2020-06-26,2,0.075,3886.0,2176.16,2836.7800000000007
2,2020-06-26,3,0.05,6137.2,4480.156,4050.5520000000006
17,2020-06-27,2,0.4,247.9,188.404,-79.32799999999997
2,2020-06-27,7,0.2,2304.8,1682.504,1129.3520000000017
12,2020-06-27,7,0.075,5293.0,3228.73,11671.064999999997
7,2020-06-27,5,0.05,2365.1,1821.127,2128.5899999999992
29,2020-06-27,7,0.05,897.8,574.592,1948.2259999999999
42,2020-06-27,5,0.05,201.0,150.75,200.99999999999994
28,2020-06-27,1,0.4,1031.8,753.214,-134.13400000000013
11,2020-06-27,4,0.05,1762.1,757.703,3665.1679999999997
25,2020-06-27,6,0.1,1051.9,831.001,694.2540000000004
40,2020-06-27,6,0.05,194.3,130.181,326.424
34,2020-06-28,1,0.075,1842.5,810.7,893.6125
10,2020-06-28,1,0.1,1065.3,745.71,213.05999999999995
44,2020-06-28,2,0.3,3450.5,1725.25,1380.2000000000007
49,2020-06-28,5,0.3,3591.2,2082.896,2154.72
21,2020-06-28,2,0.15,3912.8,1995.528,2660.704
19,2020-06-28,7,0.075,1025.1,697.068,1758.0465
17,2020-06-28,3,0.05,716.9,379.957,903.2939999999999
41,2020-06-28,3,0.075,2807.3,2049.329,1642.2704999999996
29,2020-06-29,2,0.075,3859.2,3241.728,656.0639999999994
12,2020-06-29,3,0.05,6157.3,4433.256,4248.537
5,2020-06-29,1,0.15,1038.5,643.87,238.85500000000002
48,2020-06-29,1,0.05,984.9,768.222,167.433
11,2020-06-29,8,0.4,783.9,572.247,-815.2559999999999
17,2020-06-30,4,0.075,234.5,157.115,239.18999999999994
45,2020-06-30,3,0.1,2465.6,1873.856,1035.552
22,2020-06-30,1,0.2,1005.0,603.0,201.0
14,2020-06-30,3,0.075,1072.0,718.24,820.08
36,2020-06-30,6,0.1,1078.7,431.48,3236.1000000000004
12,2020-06-30,2,0.15,1078.7,744.303,345.18399999999997
6,2020-06-30,6,0.075,1956.4,1447.736,2171.604
19,2020-06-30,1,0.05,227.8,134.402,82.00800000000004
17,2020-06-30,8,0.15,891.1,570.304,1497.0480000000007
42,2020-07-01,5,0.05,1031.8,546.854,2166.7799999999993
9,2020-07-01,2,0.075,3088.7,1945.881,1822.3329999999992
45,2020-07-01,2,0.05,1072.0,536.0,964.8
