,_CustomerID,OrderDate,Order Quantity,Discount Applied,Unit Price,Unit Cost,Revenue
5924,41,2020-05-03,1,0.05,3222.7,2610.387,451.17799999999943
5925,45,2020-05-03,8,0.05,3973.1,1907.088,14938.855999999998
5926,39,2020-05-03,5,0.1,1078.7,539.35,2157.4
5927,40,2020-05-03,5,0.2,3926.2,1845.314,6478.23
5928,50,2020-05-03,4,0.05,201.0,84.42,426.11999999999995
5929,48,2020-05-04,8,0.2,3685.0,2395.25,4422.0
5930,8,2020-05-04,6,0.2,3530.9,1482.978,8050.452000000001
5931,15,2020-05-04,7,0.1,777.2,349.74,2448.1800000000003
5932,36,2020-05-04,4,0.2,871.0,426.79,1080.0399999999997
5933,20,2020-05-04,4,0.2,1139.0,569.5,1366.8000000000002
5934,13,2020-05-04,3,0.1,167.5,118.925,95.47500000000001
5935,1,2020-05-05,6,0.075,201.0,120.6,391.9500000000001
5936,40,2020-05-05,1,0.4,5607.9,4149.846,-785.1059999999998
5937,30,2020-05-05,8,0.15,3886.0,2059.58,9948.16
5938,25,2020-05-05,4,0.1,3343.3,2407.176,2407.1760000000013
5939,47,2020-05-05,8,0.05,2814.0,1181.88,11931.36
5940,23,2020-05-05,7,0.15,991.6,505.716,2360.008
5941,39,2020-05-05,7,0.075,1159.1,475.231,4178.5555
5942,43,2020-05-06,2,0.05,2499.1,1074.613,2599.064
5943,21,2020-05-06,8,0.3,2298.1,1493.765,919.2399999999998
5944,30,2020-05-06,7,0.075,1139.0,569.5,3388.5250000000005
5945,48,2020-05-06,5,0.075,1835.8,1542.072,780.2150000000006
5946,40,2020-05-06,1,0.05,1098.8,922.992,120.86799999999994
5947,20,2020-05-07,7,0.1,3825.7,3175.331,1874.5929999999967
5948,22,2020-05-07,7,0.075,911.2,765.408,542.164
5949,14,2020-05-07,7,0.4,2572.8,1312.128,1620.864000000001
5950,24,2020-05-07,3,0.05,227.8,177.684,116.17800000000008
5951,39,2020-05-07,7,0.15,1266.3,835.758,1684.1789999999999
5952,18,2020-05-07,6,0.15,2626.4,1943.536,1733.424
5953,25,2020-05-07,5,0.075,783.9,368.433,1783.3725
5954,6,2020-05-07,3,0.1,2968.1,1869.903,2404.161
5955,4,2020-05-08,5,0.4,3075.3,1722.168,615.0600000000009
5956,45,2020-05-08,3,0.05,194.3,89.378,285.62100000000004
5957,39,2020-05-08,2,0.05,1728.6,726.012,1832.3159999999998
5958,43,2020-05-08,5,0.075,891.1,730.702,467.8275000000002
5959,15,2020-05-08,3,0.2,1078.7,528.563,1003.1910000000001
5960,7,2020-05-08,3,0.15,3845.8,2768.976,1499.8620000000005
5961,34,2020-05-08,5,0.1,3939.6,2087.988,7288.26
5962,30,2020-05-08,7,0.1,891.1,623.77,1247.5400000000002
5963,2,2020-05-09,1,0.15,3959.7,2930.178,435.567
5964,13,2020-05-09,4,0.15,6277.9,4959.541,1506.696
5965,21,2020-05-09,6,0.1,817.4,580.354,931.8359999999996
5966,11,2020-05-09,8,0.05,3946.3,1933.687,14522.384000000002
5967,48,2020-05-09,3,0.15,2458.9,1303.217,2360.544
5968,22,2020-05-09,5,0.15,2211.0,906.51,4864.2
5969,20,2020-05-09,7,0.1,3852.5,1541.0,13483.75
5970,3,2020-05-09,2,0.1,2659.9,2260.915,265.9899999999998
5971,18,2020-05-09,4,0.1,877.7,351.08,1755.4000000000003
5972,40,2020-05-09,2,0.05,1728.6,726.012,1832.3159999999998
5973,49,2020-05-09,1,0.075,2438.8,1926.652,329.2380000000003
5974,30,2020-05-09,6,0.1,207.7,85.157,610.6379999999999
5975,4,2020-05-09,2,0.075,1829.1,1006.005,1371.825
5976,41,2020-05-10,5,0.05,5038.4,3778.8,5038.399999999997
5977,25,2020-05-10,5,0.15,3932.9,2831.688,2556.385
5978,22,2020-05-10,3,0.15,6224.3,4481.496,2427.4770000000017
5979,34,2020-05-10,5,0.075,2391.9,1865.682,1734.1275000000007
5980,48,2020-05-10,7,0.4,2211.0,1857.24,-3714.4800000000005
5981,25,2020-05-10,2,0.075,1092.1,578.813,862.7589999999998
5982,23,2020-05-10,3,0.1,6365.0,4582.8,3437.0999999999995
5983,40,2020-05-11,3,0.2,1742.0,1463.28,-209.0400000000002
5984,18,2020-05-11,2,0.075,261.3,164.619,154.16700000000003
5985,15,2020-05-11,7,0.2,3966.4,1705.552,10272.976
5986,16,2020-05-11,7,0.1,4020.0,2170.8,10130.399999999998
5987,39,2020-05-11,2,0.05,1118.9,660.151,805.6080000000004
5988,2,2020-05-11,7,0.075,830.8,589.868,1250.3539999999998
5989,35,2020-05-12,2,0.2,174.2,87.1,104.51999999999998
5990,6,2020-05-12,5,0.05,3142.3,2608.109,1885.3800000000024
5991,30,2020-05-12,4,0.1,1125.6,686.616,1305.696
5992,7,2020-05-12,3,0.05,6177.4,5065.468,2409.1859999999997
5993,2,2020-05-12,4,0.05,1199.3,791.538,1391.188
5994,20,2020-05-13,3,0.15,783.9,642.798,70.55099999999982
5995,48,2020-05-13,2,0.1,268.0,198.32,85.75999999999999
5996,27,2020-05-13,6,0.075,2010.0,1386.9,2834.0999999999995
5997,24,2020-05-13,1,0.15,3973.1,3377.135,0.0
5998,16,2020-05-14,5,0.1,1152.4,691.44,1728.6000000000001
5999,38,2020-05-14,3,0.1,1112.2,556.1,1334.6399999999999
6000,37,2020-05-14,3,0.05,6210.9,3353.886,7639.406999999999
6001,23,2020-05-14,8,0.05,911.2,747.184,947.648000000001
6002,5,2020-05-14,6,0.05,180.9,146.529,151.95600000000013
6003,32,2020-05-14,4,0.05,3999.9,2119.947,6719.832
6004,39,2020-05-14,3,0.05,1896.1,777.401,3071.682
6005,24,2020-05-14,8,0.05,3886.0,2059.58,13056.96
6006,35,2020-05-14,5,0.2,5326.5,3036.105,6125.4749999999985
6007,47,2020-05-14,8,0.15,234.5,126.63,581.56
6008,38,2020-05-14,3,0.075,2445.5,978.2,3851.6625000000004
6009,10,2020-05-14,1,0.05,234.5,154.77,68.005
6010,44,2020-05-15,5,0.05,2211.0,1216.05,4421.999999999999
6011,40,2020-05-15,4,0.075,5587.8,3017.412,8605.212000000001
6012,15,2020-05-15,3,0.3,2633.1,1606.191,710.9370000000001
6013,27,2020-05-15,1,0.075,3953.0,3360.05,296.4749999999999
6014,14,2020-05-15,1,0.075,1072.0,825.44,166.15999999999997
6015,29,2020-05-15,6,0.15,2345.0,1899.45,562.7999999999997
6016,18,2020-05-15,3,0.15,2546.0,2062.26,305.5199999999991
6017,19,2020-05-15,8,0.1,2485.7,1292.564,7556.527999999997
6018,46,2020-05-15,8,0.3,2244.5,1391.59,1436.4800000000014
6019,24,2020-05-15,1,0.05,2391.9,1530.816,741.4890000000003
6020,20,2020-05-16,7,0.05,1038.5,571.175,2907.8000000000006
6021,9,2020-05-16,6,0.1,1916.2,1092.234,3794.076
6022,46,2020-05-16,2,0.075,2733.6,1503.48,2050.2
6023,23,2020-05-16,1,0.075,1098.8,868.052,148.33799999999997
6024,33,2020-05-16,1,0.15,1815.7,726.28,817.065
6025,4,2020-05-16,7,0.1,1092.1,709.865,1911.174999999999
6026,24,2020-05-16,4,0.2,1132.3,611.442,1177.5919999999996
6027,17,2020-05-16,7,0.05,2639.8,1689.472,5728.366000000003
6028,36,2020-05-16,8,0.075,3999.9,2199.945,11999.7
6029,6,2020-05-16,3,0.3,3745.3,2808.975,-561.7949999999996
6030,48,2020-05-16,7,0.1,5279.6,3167.76,11087.16
6031,10,2020-05-16,5,0.15,1005.0,462.3,1959.75
6032,17,2020-05-17,4,0.05,3879.3,3142.233,2172.4079999999994
6033,40,2020-05-17,6,0.1,3557.7,1707.696,8965.403999999999
6034,25,2020-05-17,7,0.05,5681.6,4829.36,3977.1200000000053
6035,4,2020-05-17,4,0.05,3865.9,2087.586,6340.076000000001
6036,29,2020-05-17,7,0.05,2666.6,1093.306,10079.748
6037,41,2020-05-17,3,0.2,5902.7,2420.107,6906.159
6038,29,2020-05-17,3,0.1,3865.9,1700.996,5334.941999999999
6039,38,2020-05-17,2,0.075,2237.8,1253.168,1633.5940000000005
6040,3,2020-05-17,8,0.05,1098.8,560.388,3867.775999999999
6041,3,2020-05-17,3,0.15,1688.4,1215.648,658.4760000000006
6042,2,2020-05-17,1,0.075,3390.2,1966.316,1169.619
6043,50,2020-05-18,2,0.075,2345.0,1735.3,867.6500000000001
6044,30,2020-05-18,8,0.05,757.1,401.263,2543.856
6045,46,2020-05-18,2,0.075,1078.7,442.267,1111.0610000000001
6046,17,2020-05-18,4,0.05,2512.5,1231.125,4623.0
6047,44,2020-05-18,8,0.3,1051.9,546.988,1514.7360000000008
6048,50,2020-05-18,3,0.15,2458.9,1254.039,2508.0780000000004
6049,38,2020-05-18,2,0.05,1025.1,840.582,266.52599999999984
6050,42,2020-05-18,8,0.15,3798.9,2583.252,5166.504000000001
6051,24,2020-05-18,7,0.1,2371.8,1043.592,7637.196000000002
6052,8,2020-05-18,7,0.1,1078.7,852.173,830.5990000000003
6053,37,2020-05-18,5,0.05,951.4,428.13,2378.4999999999995
6054,35,2020-05-18,1,0.075,1246.2,573.252,579.4830000000002
6055,34,2020-05-19,2,0.1,1835.8,972.974,1358.492
6056,19,2020-05-19,6,0.075,5695.0,2847.5,14522.25
6057,40,2020-05-19,1,0.2,904.5,524.61,198.99
6058,36,2020-05-19,2,0.05,3966.4,2300.512,2935.1359999999995
6059,22,2020-05-20,5,0.05,1092.1,688.023,1747.3599999999992
6060,47,2020-05-20,2,0.075,1112.2,811.906,433.75800000000027
6061,43,2020-05-20,2,0.075,3966.4,2895.472,1546.8959999999997
6062,27,2020-05-20,3,0.4,1058.6,529.3,317.5799999999997
6063,4,2020-05-20,3,0.2,3979.8,3303.234,-358.18199999999933
6064,46,2020-05-20,6,0.3,241.2,103.716,390.7439999999999
6065,24,2020-05-21,1,0.4,6458.8,5489.98,-1614.6999999999998
6066,9,2020-05-21,8,0.15,3825.7,2869.275,3060.5599999999977
6067,47,2020-05-21,8,0.15,3946.3,2525.632,6629.784
6068,17,2020-05-21,8,0.15,837.5,628.125,670.0
6069,26,2020-05-21,7,0.075,938.0,684.74,1280.37
6070,30,2020-05-21,6,0.05,3624.7,1812.35,9786.689999999999
6071,16,2020-05-21,8,0.075,3999.9,2319.942,11039.724000000002
6072,18,2020-05-21,3,0.15,254.6,188.404,84.018
6073,7,2020-05-22,4,0.075,1299.8,675.896,2105.6760000000004
6074,42,2020-05-22,7,0.05,261.3,151.554,676.767
6075,29,2020-05-22,2,0.075,2452.2,1642.974,1250.6219999999998
6076,1,2020-05-22,7,0.05,1165.8,571.242,3753.876
6077,8,2020-05-22,3,0.05,1748.7,734.454,2780.4330000000004
6078,2,2020-05-22,7,0.1,227.8,182.24,159.46
6079,25,2020-05-22,1,0.075,2532.6,2152.71,189.9449999999997
6080,47,2020-05-22,7,0.15,227.8,175.406,127.56799999999993
6081,24,2020-05-22,8,0.05,2867.6,1319.096,11240.991999999998
6082,49,2020-05-22,8,0.075,5983.1,2871.888,21299.836000000003
6083,1,2020-05-22,7,0.075,268.0,171.52,534.66
6084,23,2020-05-23,2,0.05,1078.7,442.267,1164.996
6085,47,2020-05-23,5,0.075,1735.3,815.591,3947.8074999999994
6086,42,2020-05-23,7,0.05,3939.6,2206.176,10755.108
6087,2,2020-05-23,7,0.075,5400.2,3780.14,8505.314999999997
6088,47,2020-05-23,1,0.075,837.5,661.625,113.0625
6089,12,2020-05-23,4,0.05,187.6,93.8,337.68
6090,2,2020-05-23,8,0.05,1105.5,807.015,1945.6799999999994
6091,28,2020-05-23,7,0.075,2458.9,1032.738,8692.2115
6092,18,2020-05-23,2,0.4,3999.9,2679.933,-559.9859999999999
6093,12,2020-05-24,5,0.05,6009.9,3726.138,9916.335
6094,24,2020-05-24,7,0.15,1815.7,1398.089,1016.7920000000006
6095,8,2020-05-24,3,0.4,1996.6,1277.824,-239.5920000000001
6096,7,2020-05-24,1,0.15,911.2,400.928,373.592
6097,26,2020-05-24,5,0.075,1701.8,1021.08,2765.4249999999997
6098,1,2020-05-24,1,0.2,187.6,142.576,7.503999999999991
6099,26,2020-05-24,5,0.1,5453.8,2890.514,10089.529999999999
6100,10,2020-05-24,2,0.05,1051.9,452.317,1093.976
6101,5,2020-05-24,4,0.3,174.2,69.68,209.03999999999996
6102,11,2020-05-24,3,0.05,1681.7,1294.909,908.1179999999997
6103,21,2020-05-25,2,0.05,1058.6,582.23,846.8799999999999
6104,17,2020-05-25,4,0.075,3845.8,2961.266,2384.3960000000006
6105,23,2020-05-25,7,0.075,3343.3,1972.547,7840.0385000000015
6106,8,2020-05-25,1,0.15,1695.1,1373.031,67.80400000000009
6107,40,2020-05-25,1,0.15,1152.4,576.2,403.34000000000003
6108,37,2020-05-25,6,0.075,3457.2,2938.62,1555.7399999999998
6109,40,2020-05-25,3,0.075,1058.6,762.192,651.0389999999998
6110,39,2020-05-26,1,0.05,1105.5,895.455,154.76999999999987
6111,11,2020-05-26,1,0.15,1011.7,839.711,20.234000000000037
6112,42,2020-05-26,8,0.2,5266.2,4160.298,421.2960000000021
6113,29,2020-05-26,3,0.05,1065.3,490.038,1565.991
6114,14,2020-05-26,1,0.1,3329.9,2497.425,499.4849999999997
6115,22,2020-05-26,5,0.1,1835.8,917.9,3671.6000000000004
6116,23,2020-05-26,4,0.1,3430.4,2401.28,2744.3199999999997
6117,15,2020-05-27,4,0.2,1078.7,474.628,1553.3280000000002
6118,38,2020-05-27,2,0.05,3544.3,1524.049,3686.072
6119,16,2020-05-27,8,0.05,944.7,765.207,1058.0640000000003
6120,50,2020-05-27,1,0.05,2398.6,1127.342,1151.328
6121,21,2020-05-27,2,0.075,3912.8,1995.528,3247.6240000000003
6122,17,2020-05-27,7,0.075,2391.9,1793.925,2930.0775000000012
6123,49,2020-05-27,1,0.075,891.1,605.948,218.31950000000006
6124,8,2020-05-27,1,0.2,2432.1,1775.433,170.24699999999984
6125,39,2020-05-27,2,0.075,1125.6,810.432,461.49599999999964
6126,8,2020-05-27,7,0.2,1159.1,602.732,2271.8360000000002
6127,11,2020-05-27,7,0.075,5406.9,4217.382,5488.003500000001
6128,32,2020-05-28,3,0.2,2278.0,1161.78,1981.8600000000004
6129,47,2020-05-28,4,0.1,2425.4,1770.542,1649.2720000000008
6130,48,2020-05-28,4,0.05,864.3,561.795,1037.1599999999999
6131,4,2020-05-28,6,0.1,3912.8,1604.248,11503.632
6132,18,2020-05-28,7,0.075,1011.7,728.424,1451.7895
6133,5,2020-05-28,7,0.075,1983.2,1269.248,3956.484
6134,40,2020-05-28,7,0.075,3879.3,3103.44,3394.3874999999994
6135,41,2020-05-28,1,0.05,6385.1,2745.593,3320.2520000000004
6136,32,2020-05-28,8,0.4,2646.5,1905.48,-2540.6400000000012
6137,2,2020-05-29,7,0.075,2338.3,1286.065,6138.037500000001
6138,46,2020-05-29,8,0.1,2391.9,1411.221,5931.912
6139,49,2020-05-29,2,0.1,2278.0,956.76,2186.8799999999997
6140,44,2020-05-29,5,0.05,1065.3,628.527,1917.5399999999995
6141,18,2020-05-29,8,0.1,3912.8,2738.96,6260.48
6142,50,2020-05-29,6,0.075,2010.0,1065.3,4763.700000000001
6143,41,2020-05-29,1,0.05,3832.4,1647.932,1992.8480000000002
6144,18,2020-05-29,4,0.05,998.3,718.776,918.4360000000001
6145,4,2020-05-29,6,0.15,1246.2,510.942,3289.968
6146,30,2020-05-29,4,0.1,1675.0,1323.25,737.0
6147,49,2020-05-30,6,0.1,1728.6,1175.448,2281.751999999998
6148,15,2020-05-30,6,0.075,1728.6,1071.732,3163.3379999999997
6149,17,2020-05-30,8,0.05,1882.7,1299.063,3916.0159999999996
6150,44,2020-05-30,6,0.075,984.9,512.148,2393.307
6151,14,2020-05-30,6,0.05,1326.6,1061.28,1193.94
6152,11,2020-05-30,5,0.075,3999.9,2439.939,6299.8425000000025
6153,21,2020-05-30,6,0.15,1802.3,1189.518,2054.6219999999994
6154,26,2020-05-30,7,0.05,1172.5,527.625,4103.75
6155,49,2020-05-30,8,0.075,3973.1,2622.246,8422.971999999998
6156,23,2020-05-30,4,0.15,1112.2,900.882,177.95200000000023
6157,1,2020-05-30,6,0.15,3946.3,1657.446,10181.454000000002
6158,50,2020-05-31,2,0.05,1058.6,709.262,592.816
6159,2,2020-05-31,7,0.1,261.3,193.362,292.6560000000002
6160,5,2020-05-31,4,0.075,1051.9,820.482,610.1020000000003
6161,39,2020-05-31,8,0.05,850.9,340.36,3743.96
6162,45,2020-05-31,2,0.15,2405.3,1635.604,817.8020000000001
6163,46,2020-05-31,8,0.075,2425.4,1115.684,9022.488
6164,47,2020-05-31,4,0.075,1105.5,674.355,1392.9299999999998
6165,3,2020-05-31,6,0.2,857.6,728.96,-257.28
6166,39,2020-05-31,7,0.05,3705.1,2260.111,8818.137999999999
6167,15,2020-05-31,4,0.075,1025.1,656.064,1168.614
6168,46,2020-05-31,1,0.2,971.5,709.195,68.005
6169,46,2020-05-31,5,0.05,1031.8,474.628,2527.91
6170,1,2020-05-31,6,0.075,1018.4,621.224,1924.7759999999996
6171,18,2020-05-31,2,0.1,2659.9,1649.138,1489.5439999999999
6172,32,2020-05-31,2,0.075,3356.7,1779.051,2651.7929999999997
6173,20,2020-06-01,7,0.2,241.2,159.192,236.3759999999998
6174,3,2020-06-01,4,0.05,3805.6,1598.352,8067.8719999999985
6175,4,2020-06-01,1,0.1,2525.9,1288.209,985.1009999999999
6176,8,2020-06-01,2,0.3,1118.9,749.663,67.13400000000001
6177,1,2020-06-01,3,0.075,1715.2,1457.92,385.9199999999996
6178,43,2020-06-01,3,0.1,3845.8,1538.32,5768.700000000001
6179,47,2020-06-01,7,0.075,1755.4,754.822,6082.461000000001
6180,8,2020-06-01,6,0.05,1788.9,983.895,4293.360000000001
6181,30,2020-06-01,8,0.075,3959.7,2336.223,10611.996
6182,29,2020-06-01,2,0.05,1688.4,1435.14,337.67999999999984
6183,37,2020-06-01,1,0.075,984.9,630.336,280.6965
6184,12,2020-06-01,4,0.075,3953.0,1620.73,8143.18
6185,11,2020-06-01,1,0.2,5286.3,3013.191,1215.8490000000002
6186,26,2020-06-01,2,0.1,884.4,459.888,672.1440000000001
6187,41,2020-06-02,1,0.2,1038.5,571.175,259.625
6188,22,2020-06-02,6,0.075,5138.9,4162.509,3545.8410000000003
6189,24,2020-06-02,1,0.1,804.0,385.92,337.68
6190,20,2020-06-02,4,0.1,167.5,130.65,80.39999999999998
6191,21,2020-06-02,2,0.1,2311.5,1109.52,1941.6599999999999
6192,7,2020-06-02,4,0.05,3845.8,1769.068,7537.768000000001
6193,4,2020-06-03,3,0.075,1943.0,1165.8,1894.4250000000004
6194,37,2020-06-03,4,0.075,1125.6,709.128,1328.2079999999992
6195,15,2020-06-03,7,0.2,3912.8,1643.376,10408.048000000003
6196,6,2020-06-03,3,0.3,3859.2,1698.048,3010.1759999999986
6197,26,2020-06-03,8,0.075,3993.2,1597.28,16771.440000000002
6198,28,2020-06-03,1,0.2,3705.1,2482.417,481.663
6199,33,2020-06-03,5,0.05,1085.4,738.072,1465.2900000000004
6200,42,2020-06-03,5,0.05,1949.7,896.862,4776.765000000001
6201,7,2020-06-03,4,0.15,3953.0,3360.05,0.0
6202,19,2020-06-04,3,0.05,1072.0,728.96,868.3199999999998
6203,13,2020-06-04,6,0.075,2492.4,2043.768,1570.2120000000014
6204,7,2020-06-04,7,0.05,2934.6,1643.376,8011.458
6205,21,2020-06-04,8,0.2,207.7,89.311,614.7919999999999
6206,21,2020-06-04,7,0.15,5902.7,3069.404,13635.237000000001
6207,39,2020-06-04,8,0.1,214.4,124.352,548.864
6208,44,2020-06-04,2,0.05,958.1,747.318,325.75400000000013
6209,21,2020-06-04,4,0.075,2546.0,1196.62,4633.720000000001
6210,49,2020-06-04,7,0.075,2780.5,2057.57,3600.7474999999995
6211,29,2020-06-04,2,0.1,2010.0,824.1,1969.8
6212,9,2020-06-05,6,0.15,1822.4,1530.816,109.3439999999996
6213,31,2020-06-05,2,0.2,2010.0,884.4,1447.2
6214,13,2020-06-05,2,0.2,3973.1,2066.012,2224.9359999999997
6215,22,2020-06-05,1,0.075,1319.9,989.925,230.98250000000007
6216,36,2020-06-05,6,0.075,2378.5,1070.325,6778.725
6217,43,2020-06-05,6,0.075,737.0,574.86,641.19
6218,11,2020-06-05,1,0.075,2586.2,1965.512,426.72299999999973
6219,41,2020-06-05,7,0.1,3999.9,2159.946,10079.748
6220,12,2020-06-05,1,0.05,3939.6,2481.948,1260.672
6221,35,2020-06-05,8,0.15,3725.2,2756.648,3278.1759999999995
6222,39,2020-06-05,3,0.05,2525.9,1010.36,4167.735
6223,7,2020-06-06,2,0.2,1809.0,741.69,1411.02
6224,22,2020-06-06,1,0.15,1963.1,1138.598,530.037
6225,42,2020-06-06,7,0.2,2800.6,1316.282,6469.386
6226,18,2020-06-06,4,0.05,4013.3,2929.709,3531.7040000000015
6227,27,2020-06-06,8,0.1,247.9,114.034,872.6080000000001
6228,1,2020-06-06,8,0.075,2713.5,1600.965,7272.180000000002
6229,49,2020-06-06,3,0.15,3162.4,1612.824,3225.6479999999997
6230,26,2020-06-07,2,0.15,1078.7,571.711,690.3679999999999
6231,34,2020-06-07,2,0.05,2391.9,1172.031,2200.5480000000007
6232,3,2020-06-07,3,0.4,207.7,103.85,62.30999999999999
6233,37,2020-06-07,6,0.3,1125.6,472.752,1891.0079999999998
6234,44,2020-06-07,1,0.075,1929.6,1080.576,704.3039999999999
6235,46,2020-06-07,1,0.05,2934.6,2230.296,557.5740000000001
6236,27,2020-06-07,8,0.05,268.0,160.8,750.3999999999999
6237,49,2020-06-07,1,0.15,3979.8,3144.042,238.788
6238,22,2020-06-07,6,0.1,2881.0,2362.42,1382.88
6239,35,2020-06-07,8,0.1,254.6,150.214,631.4079999999999
6240,9,2020-06-08,4,0.075,3926.2,2826.864,3219.4839999999986
6241,16,2020-06-08,4,0.1,2626.4,1891.008,1891.0080000000007
6242,43,2020-06-08,1,0.3,1869.3,1271.124,37.38599999999997
6243,10,2020-06-08,5,0.05,2519.2,1990.168,2015.3599999999994
6244,27,2020-06-08,1,0.1,1072.0,503.84,460.96
6245,46,2020-06-08,4,0.05,1185.9,640.386,1944.8760000000002
6246,18,2020-06-09,3,0.15,1125.6,529.032,1283.1839999999997
6247,10,2020-06-09,6,0.15,3979.8,2427.678,5730.912
6248,17,2020-06-09,2,0.1,804.0,329.64,787.9200000000001
6249,20,2020-06-09,8,0.1,958.1,411.983,3602.4559999999997
6250,26,2020-06-09,6,0.4,2680.0,1259.6,2090.4000000000005
6251,11,2020-06-10,6,0.075,1976.5,1600.965,1363.7850000000008
6252,2,2020-06-10,2,0.15,1038.5,654.255,456.94000000000005
6253,11,2020-06-10,2,0.075,2559.4,1484.452,1765.9860000000003
6254,27,2020-06-10,3,0.075,1118.9,525.883,1527.2985
6255,48,2020-06-10,6,0.1,2539.3,1244.257,6246.678000000002
6256,33,2020-06-10,3,0.05,1125.6,934.248,405.21599999999967
6257,7,2020-06-10,7,0.075,1996.6,1098.13,5241.074999999999
6258,36,2020-06-10,3,0.15,1956.4,1545.556,352.15200000000004
6259,44,2020-06-11,7,0.1,3323.2,2592.096,2791.4879999999976
6260,42,2020-06-11,6,0.15,1005.0,482.4,2231.1000000000004
6261,50,2020-06-11,6,0.075,5386.8,3070.476,11473.883999999998
6262,5,2020-06-11,7,0.15,5480.6,3672.002,6905.556000000002
6263,6,2020-06-11,5,0.3,5185.8,2644.758,4926.510000000003
6264,12,2020-06-11,2,0.075,1005.0,532.65,793.95
6265,36,2020-06-11,5,0.05,1715.2,1080.576,2744.32
6266,23,2020-06-11,1,0.1,783.9,399.789,305.721
6267,32,2020-06-11,8,0.05,214.4,132.928,566.0160000000001
6268,1,2020-06-11,7,0.2,1058.6,561.058,2000.7539999999992
6269,29,2020-06-11,8,0.15,1695.1,1101.815,2712.16
6270,27,2020-06-12,6,0.2,2385.2,1025.636,5295.143999999999
6271,31,2020-06-12,1,0.15,1279.7,652.647,435.09800000000007
6272,36,2020-06-12,6,0.05,3028.4,1877.608,5996.232
6273,38,2020-06-12,5,0.075,1125.6,855.456,928.6199999999991
6274,20,2020-06-12,2,0.4,904.5,407.025,271.35000000000014
6275,4,2020-06-12,4,0.15,2425.4,970.16,4365.720000000001
6276,18,2020-06-13,2,0.1,5601.2,4032.864,2016.4319999999998
6277,1,2020-06-13,4,0.15,1768.8,1308.912,778.2719999999999
6278,13,2020-06-13,3,0.1,1038.5,726.95,623.0999999999998
6279,39,2020-06-13,1,0.05,904.5,587.925,271.35
6280,37,2020-06-13,7,0.05,3102.1,1271.861,11725.937999999998
6281,42,2020-06-13,7,0.075,2398.6,1223.286,6967.932999999999
6282,17,2020-06-13,1,0.1,2659.9,2207.717,186.19299999999976
6283,17,2020-06-14,3,0.05,1266.3,810.432,1177.6589999999997
6284,49,2020-06-14,3,0.05,3879.3,2715.51,2909.4749999999995
6285,27,2020-06-14,4,0.1,1742.0,1323.92,975.5199999999995
6286,4,2020-06-14,3,0.1,3242.8,1751.112,3502.2239999999997
6287,34,2020-06-14,7,0.05,1051.9,715.292,1988.0910000000003
6288,22,2020-06-14,8,0.075,1139.0,455.6,4783.8
6289,48,2020-06-15,6,0.05,5159.0,2321.55,15477.0
6290,34,2020-06-15,1,0.075,3691.7,2104.269,1310.5535
6291,31,2020-06-15,7,0.075,797.3,518.245,1534.8024999999996
6292,36,2020-06-15,8,0.075,1969.8,965.202,6854.904
6293,4,2020-06-15,6,0.05,201.0,82.41,651.24
6294,34,2020-06-15,6,0.15,5453.8,3544.97,6544.560000000004
6295,39,2020-06-15,6,0.075,5038.4,3375.728,7708.751999999997
6296,1,2020-06-15,3,0.3,2324.9,1534.434,278.9880000000003
6297,6,2020-06-15,4,0.05,3417.0,2084.37,4647.120000000001
6298,50,2020-06-16,4,0.05,1333.3,1026.641,959.9759999999997
6299,36,2020-06-16,7,0.075,5219.3,3027.194,12604.6095
6300,35,2020-06-16,1,0.3,1078.7,776.664,-21.573999999999955
6301,39,2020-06-16,2,0.1,1849.2,1442.376,443.808
6302,6,2020-06-16,3,0.075,1333.3,986.642,739.9814999999999
6303,17,2020-06-16,2,0.05,2010.0,1467.3,884.4000000000001
6304,8,2020-06-17,7,0.05,857.6,514.56,2101.120000000001
6305,37,2020-06-17,1,0.075,3973.1,2622.246,1052.8714999999997
6306,26,2020-06-17,4,0.2,1118.9,861.553,134.26800000000048
6307,25,2020-06-17,3,0.05,2532.6,2000.754,1215.6479999999997
6308,41,2020-06-17,5,0.075,3544.3,2020.251,6291.1325
6309,24,2020-06-17,2,0.075,2586.2,1086.204,2612.0619999999994
6310,19,2020-06-17,7,0.05,3839.1,2956.107,4837.266
6311,48,2020-06-17,2,0.075,1058.6,868.052,222.3059999999998
6312,28,2020-06-17,4,0.4,167.5,98.825,6.699999999999989
6313,11,2020-06-17,8,0.4,924.6,591.744,-295.8720000000003
6314,29,2020-06-18,5,0.2,4013.3,2809.31,2006.650000000002
6315,22,2020-06-18,3,0.15,864.3,579.081,466.72199999999987
6316,11,2020-06-18,7,0.15,2371.8,1778.85,1660.260000000002
6317,12,2020-06-18,6,0.075,214.4,143.648,328.032
6318,41,2020-06-18,7,0.1,1058.6,666.918,2000.7539999999992
6319,4,2020-06-18,5,0.1,1065.3,511.344,2237.13
6320,22,2020-06-18,1,0.15,1105.5,906.51,33.164999999999964
6321,18,2020-06-18,4,0.2,2646.5,1879.015,952.7399999999989
6322,8,2020-06-18,1,0.075,2264.6,1789.034,305.721
6323,2,2020-06-19,6,0.05,1232.8,862.96,1849.199999999999
6324,40,2020-06-19,1,0.05,3819.0,1909.5,1718.5500000000002
6325,39,2020-06-19,2,0.2,1011.7,819.477,-20.233999999999924
